humans,rumor_reach_frac,exposed_frac,final_rumor_frac,final_correction_frac,peak_rumor_active,time_to_peak,skeptic_fraction,p_share,bot_fraction,factcheck_fraction,initial_spreaders,run,cascade
300,0.49,0.8166666666666667,0.13666666666666666,0.6166666666666667,75,6,0.1,0.5,0.0,0.0,3,28,True
300,0.6333333333333333,0.93,0.13666666666666666,0.74,109,6,0.1,0.5,0.0,0.0,3,29,True
300,0.023333333333333334,0.17333333333333334,0.016666666666666666,0.06,4,2,0.2,0.1,0.0,0.0,3,0,False
300,0.01,0.04,0.01,0.0033333333333333335,3,0,0.2,0.1,0.0,0.0,3,1,False
300,0.03,0.18333333333333332,0.023333333333333334,0.06666666666666667,5,2,0.2,0.1,0.0,0.0,3,2,False
300,0.01,0.05,0.0033333333333333335,0.023333333333333334,3,0,0.2,0.1,0.0,0.0,3,3,False
300,0.01,0.043333333333333335,0.006666666666666667,0.016666666666666666,3,0,0.2,0.1,0.0,0.0,3,4,False
300,0.016666666666666666,0.06666666666666667,0.013333333333333334,0.01,4,2,0.2,0.1,0.0,0.0,3,5,False
300,0.02666666666666667,0.18,0.02666666666666667,0.03666666666666667,5,2,0.2,0.1,0.0,0.0,3,6,False
300,0.05,0.34,0.03333333333333333,0.10333333333333333,8,6,0.2,0.1,0.0,0.0,3,7,False
300,0.01,0.06,0.0033333333333333335,0.03666666666666667,3,0,0.2,0.1,0.0,0.0,3,8,False
300,0.02,0.11333333333333333,0.013333333333333334,0.023333333333333334,4,1,0.2,0.1,0.0,0.0,3,9,False
300,0.023333333333333334,0.09333333333333334,0.02,0.01,4,1,0.2,0.1,0.0,0.0,3,10,False
300,0.09333333333333334,0.38666666666666666,0.056666666666666664,0.15666666666666668,11,5,0.2,0.1,0.0,0.0,3,11,False
300,0.03666666666666667,0.23666666666666666,0.013333333333333334,0.09333333333333334,4,9,0.2,0.1,0.0,0.0,3,12,False
300,0.013333333333333334,0.04666666666666667,0.006666666666666667,0.013333333333333334,4,2,0.2,0.1,0.0,0.0,3,13,False
300,0.013333333333333334,0.1,0.006666666666666667,0.03666666666666667,3,0,0.2,0.1,0.0,0.0,3,14,False
300,0.05,0.2,0.023333333333333334,0.07333333333333333,5,2,0.2,0.1,0.0,0.0,3,15,False
300,0.013333333333333334,0.043333333333333335,0.006666666666666667,0.02,3,0,0.2,0.1,0.0,0.0,3,16,False
300,0.01,0.05,0.0033333333333333335,0.023333333333333334,3,0,0.2,0.1,0.0,0.0,3,17,False
300,0.02,0.11333333333333333,0.006666666666666667,0.043333333333333335,4,2,0.2,0.1,0.0,0.0,3,18,False
300,0.06,0.33,0.03,0.19333333333333333,9,4,0.2,0.1,0.0,0.0,3,19,False
300,0.043333333333333335,0.2966666666666667,0.02666666666666667,0.08,5,5,0.2,0.1,0.0,0.0,3,20,False
300,0.03,0.11,0.02666666666666667,0.016666666666666666,5,2,0.2,0.1,0.0,0.0,3,21,False
300,0.08333333333333333,0.44333333333333336,0.05333333333333334,0.13,11,6,0.2,0.1,0.0,0.0,3,22,False
300,0.013333333333333334,0.05,0.013333333333333334,0.0,4,1,0.2,0.1,0.0,0.0,3,23,False
300,0.016666666666666666,0.08333333333333333,0.01,0.023333333333333334,4,1,0.2,0.1,0.0,0.0,3,24,False
300,0.03,0.14,0.013333333333333334,0.05333333333333334,5,4,0.2,0.1,0.0,0.0,3,25,False
300,0.02,0.16,0.006666666666666667,0.056666666666666664,3,0,0.2,0.1,0.0,0.0,3,26,False
300,0.013333333333333334,0.07,0.01,0.02666666666666667,3,0,0.2,0.1,0.0,0.0,3,27,False
300,0.02666666666666667,0.24,0.006666666666666667,0.08666666666666667,4,5,0.2,0.1,0.0,0.0,3,28,False
300,0.04666666666666667,0.29333333333333333,0.02,0.11333333333333333,8,4,0.2,0.1,0.0,0.0,3,29,False
300,0.06333333333333334,0.2833333333333333,0.03333333333333333,0.15,7,2,0.2,0.15,0.0,0.0,3,0,False
300,0.01,0.04,0.01,0.0033333333333333335,3,0,0.2,0.15,0.0,0.0,3,1,False
300,0.04,0.24333333333333335,0.016666666666666666,0.12666666666666668,8,2,0.2,0.15,0.0,0.0,3,2,False
300,0.04666666666666667,0.26666666666666666,0.023333333333333334,0.09666666666666666,6,2,0.2,0.15,0.0,0.0,3,3,False
300,0.04666666666666667,0.19666666666666666,0.03666666666666667,0.03666666666666667,5,4,0.2,0.15,0.0,0.0,3,4,False
300,0.016666666666666666,0.06666666666666667,0.013333333333333334,0.01,4,2,0.2,0.15,0.0,0.0,3,5,False
300,0.03,0.18666666666666668,0.023333333333333334,0.043333333333333335,5,2,0.2,0.15,0.0,0.0,3,6,False
300,0.08666666666666667,0.44,0.03666666666666667,0.24333333333333335,13,6,0.2,0.15,0.0,0.0,3,7,False
300,0.05333333333333334,0.27,0.01,0.17666666666666667,8,10,0.2,0.15,0.0,0.0,3,8,False
300,0.03,0.16666666666666666,0.01,0.06,4,1,0.2,0.15,0.0,0.0,3,9,False
300,0.04,0.21,0.01,0.13333333333333333,5,1,0.2,0.15,0.0,0.0,3,10,False
300,0.09666666666666666,0.38,0.056666666666666664,0.14333333333333334,15,5,0.2,0.15,0.0,0.0,3,11,False
300,0.13,0.6566666666666666,0.06,0.33,17,7,0.2,0.15,0.0,0.0,3,12,False
300,0.15333333333333332,0.5866666666666667,0.11,0.18333333333333332,21,7,0.2,0.15,0.0,0.0,3,13,False
300,0.05333333333333334,0.27666666666666667,0.02,0.14,7,4,0.2,0.15,0.0,0.0,3,14,False
300,0.07333333333333333,0.41333333333333333,0.023333333333333334,0.21666666666666667,7,6,0.2,0.15,0.0,0.0,3,15,False
300,0.023333333333333334,0.17,0.016666666666666666,0.02666666666666667,5,2,0.2,0.15,0.0,0.0,3,16,False
300,0.01,0.05,0.0033333333333333335,0.023333333333333334,3,0,0.2,0.15,0.0,0.0,3,17,False
300,0.023333333333333334,0.11333333333333333,0.01,0.04666666666666667,4,2,0.2,0.15,0.0,0.0,3,18,False
300,0.13333333333333333,0.48333333333333334,0.08333333333333333,0.20666666666666667,15,5,0.2,0.15,0.0,0.0,3,19,False
300,0.043333333333333335,0.25666666666666665,0.02666666666666667,0.11,7,5,0.2,0.15,0.0,0.0,3,20,False
300,0.03,0.11,0.02666666666666667,0.016666666666666666,5,2,0.2,0.15,0.0,0.0,3,21,False
300,0.07666666666666666,0.37,0.03,0.23,11,4,0.2,0.15,0.0,0.0,3,22,False
300,0.04666666666666667,0.19333333333333333,0.03,0.06,8,6,0.2,0.15,0.0,0.0,3,23,False
300,0.07333333333333333,0.37666666666666665,0.03,0.17,10,2,0.2,0.15,0.0,0.0,3,24,False
300,0.08666666666666667,0.32666666666666666,0.06,0.12666666666666668,11,9,0.2,0.15,0.0,0.0,3,25,False
300,0.07333333333333333,0.31333333333333335,0.05333333333333334,0.12,9,5,0.2,0.15,0.0,0.0,3,26,False
300,0.013333333333333334,0.07,0.01,0.02666666666666667,3,0,0.2,0.15,0.0,0.0,3,27,False
300,0.11,0.52,0.056666666666666664,0.25,16,7,0.2,0.15,0.0,0.0,3,28,False
300,0.07,0.33666666666666667,0.02666666666666667,0.17666666666666667,13,3,0.2,0.15,0.0,0.0,3,29,False
300,0.13333333333333333,0.48,0.07666666666666666,0.19,12,5,0.2,0.2,0.0,0.0,3,0,False
300,0.01,0.04,0.01,0.0033333333333333335,3,0,0.2,0.2,0.0,0.0,3,1,False
300,0.09,0.37333333333333335,0.05,0.18333333333333332,11,5,0.2,0.2,0.0,0.0,3,2,False
300,0.09666666666666666,0.41,0.05333333333333334,0.19,10,4,0.2,0.2,0.0,0.0,3,3,False
300,0.13,0.5433333333333333,0.06333333333333334,0.24,20,5,0.2,0.2,0.0,0.0,3,4,False
300,0.016666666666666666,0.06666666666666667,0.013333333333333334,0.01,4,2,0.2,0.2,0.0,0.0,3,5,False
300,0.056666666666666664,0.26,0.023333333333333334,0.15333333333333332,6,5,0.2,0.2,0.0,0.0,3,6,False
300,0.13666666666666666,0.5333333333333333,0.056666666666666664,0.31666666666666665,19,6,0.2,0.2,0.0,0.0,3,7,False
300,0.14333333333333334,0.54,0.09666666666666666,0.19666666666666666,18,9,0.2,0.2,0.0,0.0,3,8,False
300,0.03,0.16666666666666666,0.01,0.06,4,1,0.2,0.2,0.0,0.0,3,9,False
300,0.15666666666666668,0.5766666666666667,0.09,0.25333333333333335,21,5,0.2,0.2,0.0,0.0,3,10,False
300,0.13333333333333333,0.4766666666666667,0.08333333333333333,0.21,18,5,0.2,0.2,0.0,0.0,3,11,False
300,0.03666666666666667,0.16333333333333333,0.02,0.04666666666666667,6,2,0.2,0.2,0.0,0.0,3,12,False
300,0.07,0.29333333333333333,0.03666666666666667,0.17,10,4,0.2,0.2,0.0,0.0,3,13,False
300,0.18333333333333332,0.65,0.11666666666666667,0.3,17,11,0.2,0.2,0.0,0.0,3,14,False
300,0.18666666666666668,0.62,0.07666666666666666,0.3566666666666667,25,9,0.2,0.2,0.0,0.0,3,15,False
300,0.13333333333333333,0.5633333333333334,0.05333333333333334,0.33,16,7,0.2,0.2,0.0,0.0,3,16,False
300,0.016666666666666666,0.06666666666666667,0.006666666666666667,0.02666666666666667,4,1,0.2,0.2,0.0,0.0,3,17,False
300,0.12666666666666668,0.48333333333333334,0.056666666666666664,0.26666666666666666,12,7,0.2,0.2,0.0,0.0,3,18,False
300,0.09333333333333334,0.35333333333333333,0.056666666666666664,0.15,12,4,0.2,0.2,0.0,0.0,3,19,False
300,0.08333333333333333,0.4,0.04,0.20333333333333334,12,5,0.2,0.2,0.0,0.0,3,20,False
300,0.14666666666666667,0.49333333333333335,0.08,0.21,15,7,0.2,0.2,0.0,0.0,3,21,False
300,0.13,0.5266666666666666,0.05333333333333334,0.26666666666666666,22,5,0.2,0.2,0.0,0.0,3,22,False
300,0.06,0.23666666666666666,0.04,0.06,11,6,0.2,0.2,0.0,0.0,3,23,False
300,0.09666666666666666,0.39666666666666667,0.05333333333333334,0.19333333333333333,10,2,0.2,0.2,0.0,0.0,3,24,False
300,0.17666666666666667,0.58,0.12,0.2,19,5,0.2,0.2,0.0,0.0,3,25,False
300,0.10333333333333333,0.4,0.02666666666666667,0.28,17,4,0.2,0.2,0.0,0.0,3,26,False
300,0.013333333333333334,0.07,0.01,0.02666666666666667,3,0,0.2,0.2,0.0,0.0,3,27,False
300,0.19,0.6033333333333334,0.11,0.2866666666666667,20,7,0.2,0.2,0.0,0.0,3,28,False
300,0.10666666666666667,0.43,0.03666666666666667,0.26,19,4,0.2,0.2,0.0,0.0,3,29,False
300,0.20666666666666667,0.62,0.12,0.29,22,7,0.2,0.25,0.0,0.0,3,0,True
300,0.15666666666666668,0.5233333333333333,0.08333333333333333,0.23666666666666666,19,8,0.2,0.25,0.0,0.0,3,1,False
300,0.08666666666666667,0.3433333333333333,0.04666666666666667,0.15,12,3,0.2,0.25,0.0,0.0,3,2,False
300,0.12666666666666668,0.46,0.056666666666666664,0.22666666666666666,13,4,0.2,0.25,0.0,0.0,3,3,False
300,0.21,0.65,0.11,0.30666666666666664,21,4,0.2,0.25,0.0,0.0,3,4,True
300,0.25,0.74,0.11,0.3933333333333333,36,10,0.2,0.25,0.0,0.0,3,5,True
300,0.15,0.5266666666666666,0.07333333333333333,0.24,16,7,0.2,0.25,0.0,0.0,3,6,False
300,0.21666666666666667,0.61,0.14,0.29333333333333333,19,5,0.2,0.25,0.0,0.0,3,7,True
300,0.22,0.63,0.13,0.25666666666666665,17,11,0.2,0.25,0.0,0.0,3,8,True
300,0.22666666666666666,0.7,0.14,0.30666666666666664,18,12,0.2,0.25,0.0,0.0,3,9,True
300,0.17333333333333334,0.5433333333333333,0.08,0.2966666666666667,21,5,0.2,0.25,0.0,0.0,3,10,False
300,0.16666666666666666,0.55,0.06,0.35333333333333333,15,4,0.2,0.25,0.0,0.0,3,11,False
300,0.17666666666666667,0.5333333333333333,0.08666666666666667,0.2833333333333333,21,7,0.2,0.25,0.0,0.0,3,12,False
300,0.18333333333333332,0.5666666666666667,0.09333333333333334,0.2833333333333333,23,6,0.2,0.25,0.0,0.0,3,13,False
300,0.15,0.5233333333333333,0.1,0.23333333333333334,13,8,0.2,0.25,0.0,0.0,3,14,False
300,0.17,0.5533333333333333,0.08666666666666667,0.31666666666666665,26,8,0.2,0.25,0.0,0.0,3,15,False
300,0.16,0.5366666666666666,0.03666666666666667,0.3233333333333333,18,6,0.2,0.25,0.0,0.0,3,16,False
300,0.016666666666666666,0.06666666666666667,0.006666666666666667,0.02666666666666667,4,1,0.2,0.25,0.0,0.0,3,17,False
300,0.16666666666666666,0.5533333333333333,0.08333333333333333,0.2833333333333333,22,8,0.2,0.25,0.0,0.0,3,18,False
300,0.17,0.53,0.09,0.27,19,4,0.2,0.25,0.0,0.0,3,19,False
300,0.15333333333333332,0.5233333333333333,0.08,0.2966666666666667,16,7,0.2,0.25,0.0,0.0,3,20,False
300,0.13666666666666666,0.53,0.043333333333333335,0.35333333333333333,22,5,0.2,0.25,0.0,0.0,3,21,False
300,0.13333333333333333,0.4866666666666667,0.05333333333333334,0.29333333333333333,23,4,0.2,0.25,0.0,0.0,3,22,False
300,0.22333333333333333,0.7,0.11333333333333333,0.37,18,7,0.2,0.25,0.0,0.0,3,23,True
300,0.18333333333333332,0.5866666666666667,0.10333333333333333,0.31,17,5,0.2,0.25,0.0,0.0,3,24,False
300,0.16666666666666666,0.5033333333333333,0.10333333333333333,0.18666666666666668,22,7,0.2,0.25,0.0,0.0,3,25,False
300,0.11333333333333333,0.4633333333333333,0.02666666666666667,0.36333333333333334,16,3,0.2,0.25,0.0,0.0,3,26,False
300,0.11,0.4,0.05333333333333334,0.16666666666666666,18,8,0.2,0.25,0.0,0.0,3,27,False
300,0.19333333333333333,0.61,0.11,0.27666666666666667,32,5,0.2,0.25,0.0,0.0,3,28,False
300,0.09,0.36333333333333334,0.016666666666666666,0.24333333333333335,15,2,0.2,0.25,0.0,0.0,3,29,False
300,0.3,0.7066666666666667,0.13666666666666666,0.4266666666666667,39,7,0.2,0.3,0.0,0.0,3,0,True
300,0.14666666666666667,0.4533333333333333,0.06333333333333334,0.25,21,7,0.2,0.3,0.0,0.0,3,1,False
300,0.09666666666666666,0.35,0.056666666666666664,0.17,14,4,0.2,0.3,0.0,0.0,3,2,False
300,0.20333333333333334,0.5766666666666667,0.1,0.36666666666666664,12,4,0.2,0.3,0.0,0.0,3,3,True
300,0.25,0.65,0.13333333333333333,0.36666666666666664,27,6,0.2,0.3,0.0,0.0,3,4,True
300,0.21333333333333335,0.63,0.12666666666666668,0.28,21,10,0.2,0.3,0.0,0.0,3,5,True
300,0.23333333333333334,0.6133333333333333,0.09,0.36666666666666664,23,11,0.2,0.3,0.0,0.0,3,6,True
300,0.15333333333333332,0.47333333333333333,0.05333333333333334,0.31,21,4,0.2,0.3,0.0,0.0,3,7,False
300,0.15,0.44666666666666666,0.08666666666666667,0.2,18,4,0.2,0.3,0.0,0.0,3,8,False
300,0.26,0.6333333333333333,0.10333333333333333,0.4033333333333333,30,9,0.2,0.3,0.0,0.0,3,9,True
300,0.2866666666666667,0.7466666666666667,0.16666666666666666,0.3233333333333333,30,6,0.2,0.3,0.0,0.0,3,10,True
300,0.18,0.53,0.07333333333333333,0.2966666666666667,19,6,0.2,0.3,0.0,0.0,3,11,False
300,0.15,0.44333333333333336,0.07,0.19,14,10,0.2,0.3,0.0,0.0,3,12,False
300,0.18333333333333332,0.5266666666666666,0.07666666666666666,0.3,29,6,0.2,0.3,0.0,0.0,3,13,False
300,0.3,0.7466666666666667,0.15666666666666668,0.41333333333333333,36,6,0.2,0.3,0.0,0.0,3,14,True
300,0.24,0.6533333333333333,0.08333333333333333,0.42,35,6,0.2,0.3,0.0,0.0,3,15,True
300,0.16,0.53,0.056666666666666664,0.35333333333333333,18,6,0.2,0.3,0.0,0.0,3,16,False
300,0.13,0.4066666666666667,0.08,0.2,12,7,0.2,0.3,0.0,0.0,3,17,False
300,0.1,0.30666666666666664,0.03,0.18,10,4,0.2,0.3,0.0,0.0,3,18,False
300,0.22666666666666666,0.6233333333333333,0.10666666666666667,0.3466666666666667,36,5,0.2,0.3,0.0,0.0,3,19,True
300,0.22333333333333333,0.6166666666666667,0.12666666666666668,0.30666666666666664,23,9,0.2,0.3,0.0,0.0,3,20,True
300,0.2633333333333333,0.64,0.10666666666666667,0.42333333333333334,35,6,0.2,0.3,0.0,0.0,3,21,True
300,0.21666666666666667,0.6066666666666667,0.07333333333333333,0.41,37,4,0.2,0.3,0.0,0.0,3,22,True
300,0.22,0.5366666666666666,0.15333333333333332,0.23,19,8,0.2,0.3,0.0,0.0,3,23,True
300,0.14666666666666667,0.54,0.06666666666666667,0.3433333333333333,19,5,0.2,0.3,0.0,0.0,3,24,False
300,0.24333333333333335,0.6166666666666667,0.16333333333333333,0.2633333333333333,39,7,0.2,0.3,0.0,0.0,3,25,True
300,0.08666666666666667,0.33,0.03,0.22666666666666666,17,3,0.2,0.3,0.0,0.0,3,26,False
300,0.22,0.5866666666666667,0.12,0.31666666666666665,17,6,0.2,0.3,0.0,0.0,3,27,True
300,0.22666666666666666,0.6466666666666666,0.13,0.36,35,5,0.2,0.3,0.0,0.0,3,28,True
300,0.22666666666666666,0.62,0.09333333333333334,0.39666666666666667,33,4,0.2,0.3,0.0,0.0,3,29,True
300,0.2866666666666667,0.69,0.14333333333333334,0.39,40,6,0.2,0.35,0.0,0.0,3,0,True
300,0.22666666666666666,0.5766666666666667,0.09,0.35333333333333333,29,8,0.2,0.35,0.0,0.0,3,1,True
300,0.25666666666666665,0.6366666666666667,0.16666666666666666,0.25333333333333335,24,4,0.2,0.35,0.0,0.0,3,2,True
300,0.16333333333333333,0.48,0.06666666666666667,0.30666666666666664,18,4,0.2,0.35,0.0,0.0,3,3,False
300,0.36333333333333334,0.8133333333333334,0.15333333333333332,0.5133333333333333,55,6,0.2,0.35,0.0,0.0,3,4,True
300,0.22666666666666666,0.68,0.06666666666666667,0.44,31,8,0.2,0.35,0.0,0.0,3,5,True
300,0.23333333333333334,0.66,0.10666666666666667,0.38333333333333336,31,7,0.2,0.35,0.0,0.0,3,6,True
300,0.25666666666666665,0.6666666666666666,0.1,0.3933333333333333,31,5,0.2,0.35,0.0,0.0,3,7,True
300,0.33666666666666667,0.77,0.14666666666666667,0.4533333333333333,38,6,0.2,0.35,0.0,0.0,3,8,True
300,0.2733333333333333,0.7033333333333334,0.11,0.47,33,5,0.2,0.35,0.0,0.0,3,9,True
300,0.27666666666666667,0.6866666666666666,0.12333333333333334,0.42333333333333334,36,5,0.2,0.35,0.0,0.0,3,10,True
300,0.29,0.69,0.13666666666666666,0.44333333333333336,40,5,0.2,0.35,0.0,0.0,3,11,True
300,0.19,0.5033333333333333,0.13666666666666666,0.21,26,6,0.2,0.35,0.0,0.0,3,12,False
300,0.20333333333333334,0.5433333333333333,0.07333333333333333,0.39,29,5,0.2,0.35,0.0,0.0,3,13,True
300,0.2833333333333333,0.73,0.11666666666666667,0.4866666666666667,42,6,0.2,0.35,0.0,0.0,3,14,True
300,0.29,0.7266666666666667,0.14666666666666667,0.38666666666666666,39,6,0.2,0.35,0.0,0.0,3,15,True
300,0.30333333333333334,0.72,0.11,0.47,46,6,0.2,0.35,0.0,0.0,3,16,True
300,0.34,0.7733333333333333,0.16,0.4666666666666667,47,9,0.2,0.35,0.0,0.0,3,17,True
300,0.19666666666666666,0.4766666666666667,0.09666666666666666,0.2866666666666667,24,4,0.2,0.35,0.0,0.0,3,18,False
300,0.28,0.7033333333333334,0.11333333333333333,0.42,41,4,0.2,0.35,0.0,0.0,3,19,True
300,0.2733333333333333,0.65,0.09,0.43333333333333335,30,6,0.2,0.35,0.0,0.0,3,20,True
300,0.3,0.71,0.13333333333333333,0.43333333333333335,34,5,0.2,0.35,0.0,0.0,3,21,True
300,0.35,0.79,0.17,0.4533333333333333,59,4,0.2,0.35,0.0,0.0,3,22,True
300,0.37333333333333335,0.7966666666666666,0.24666666666666667,0.36333333333333334,40,9,0.2,0.35,0.0,0.0,3,23,True
300,0.26666666666666666,0.6633333333333333,0.06666666666666667,0.5066666666666667,40,6,0.2,0.35,0.0,0.0,3,24,True
300,0.2633333333333333,0.6266666666666667,0.13333333333333333,0.35333333333333333,46,6,0.2,0.35,0.0,0.0,3,25,True
300,0.15666666666666668,0.44333333333333336,0.07,0.24,16,3,0.2,0.35,0.0,0.0,3,26,False
300,0.24666666666666667,0.63,0.13333333333333333,0.39,28,5,0.2,0.35,0.0,0.0,3,27,True
300,0.2966666666666667,0.7566666666666667,0.12666666666666668,0.44,44,4,0.2,0.35,0.0,0.0,3,28,True
300,0.24666666666666667,0.64,0.07,0.4633333333333333,37,4,0.2,0.35,0.0,0.0,3,29,True
300,0.25333333333333335,0.6233333333333333,0.12666666666666668,0.37666666666666665,34,6,0.2,0.4,0.0,0.0,3,0,True
300,0.15666666666666668,0.43,0.08333333333333333,0.22,16,11,0.2,0.4,0.0,0.0,3,1,False
300,0.31333333333333335,0.68,0.14333333333333334,0.3933333333333333,32,4,0.2,0.4,0.0,0.0,3,2,True
300,0.21,0.52,0.07666666666666666,0.3566666666666667,24,4,0.2,0.4,0.0,0.0,3,3,True
300,0.3333333333333333,0.69,0.13333333333333333,0.44,34,5,0.2,0.4,0.0,0.0,3,4,True
300,0.2966666666666667,0.6833333333333333,0.11666666666666667,0.39666666666666667,31,8,0.2,0.4,0.0,0.0,3,5,True
300,0.35333333333333333,0.7766666666666666,0.17666666666666667,0.44333333333333336,43,7,0.2,0.4,0.0,0.0,3,6,True
300,0.3466666666666667,0.72,0.19666666666666666,0.36,34,6,0.2,0.4,0.0,0.0,3,7,True
300,0.36,0.7266666666666667,0.12666666666666668,0.49666666666666665,45,7,0.2,0.4,0.0,0.0,3,8,True
300,0.3433333333333333,0.78,0.16333333333333333,0.43333333333333335,46,6,0.2,0.4,0.0,0.0,3,9,True
300,0.33666666666666667,0.7566666666666667,0.17333333333333334,0.4266666666666667,44,6,0.2,0.4,0.0,0.0,3,10,True
300,0.23666666666666666,0.5633333333333334,0.06333333333333334,0.41333333333333333,38,4,0.2,0.4,0.0,0.0,3,11,True
300,0.33,0.7366666666666667,0.16333333333333333,0.44,42,6,0.2,0.4,0.0,0.0,3,12,True
300,0.20333333333333334,0.5133333333333333,0.056666666666666664,0.33666666666666667,20,4,0.2,0.4,0.0,0.0,3,13,True
300,0.3433333333333333,0.7433333333333333,0.2,0.4066666666666667,38,5,0.2,0.4,0.0,0.0,3,14,True
300,0.2833333333333333,0.6733333333333333,0.12,0.41,42,6,0.2,0.4,0.0,0.0,3,15,True
300,0.33666666666666667,0.7466666666666667,0.15,0.44,44,7,0.2,0.4,0.0,0.0,3,16,True
300,0.39666666666666667,0.7733333333333333,0.11,0.5633333333333334,45,6,0.2,0.4,0.0,0.0,3,17,True
300,0.17666666666666667,0.48,0.04,0.36333333333333334,26,4,0.2,0.4,0.0,0.0,3,18,False
300,0.31333333333333335,0.69,0.14,0.4,44,4,0.2,0.4,0.0,0.0,3,19,True
300,0.35,0.7433333333333333,0.20666666666666667,0.36666666666666664,40,7,0.2,0.4,0.0,0.0,3,20,True
300,0.28,0.66,0.11666666666666667,0.4533333333333333,49,4,0.2,0.4,0.0,0.0,3,21,True
300,0.41,0.8033333333333333,0.18333333333333332,0.49666666666666665,66,4,0.2,0.4,0.0,0.0,3,22,True
300,0.4066666666666667,0.8033333333333333,0.18,0.4866666666666667,49,9,0.2,0.4,0.0,0.0,3,23,True
300,0.26666666666666666,0.6466666666666666,0.11333333333333333,0.41,35,4,0.2,0.4,0.0,0.0,3,24,True
300,0.3433333333333333,0.7566666666666667,0.18666666666666668,0.41333333333333333,46,5,0.2,0.4,0.0,0.0,3,25,True
300,0.13,0.37333333333333335,0.03,0.28,18,3,0.2,0.4,0.0,0.0,3,26,False
300,0.3933333333333333,0.8266666666666667,0.21,0.45666666666666667,48,5,0.2,0.4,0.0,0.0,3,27,True
300,0.3933333333333333,0.7933333333333333,0.18,0.5066666666666667,55,5,0.2,0.4,0.0,0.0,3,28,True
300,0.34,0.7566666666666667,0.12666666666666668,0.5,40,4,0.2,0.4,0.0,0.0,3,29,True
300,0.4266666666666667,0.74,0.17666666666666667,0.47333333333333333,57,6,0.2,0.5,0.0,0.0,3,0,True
300,0.38,0.7466666666666667,0.15333333333333332,0.49333333333333335,32,8,0.2,0.5,0.0,0.0,3,1,True
300,0.44666666666666666,0.82,0.14333333333333334,0.59,63,5,0.2,0.5,0.0,0.0,3,2,True
300,0.2866666666666667,0.6233333333333333,0.11333333333333333,0.3566666666666667,19,4,0.2,0.5,0.0,0.0,3,3,True
300,0.3566666666666667,0.71,0.15,0.45666666666666667,30,6,0.2,0.5,0.0,0.0,3,4,True
300,0.44666666666666666,0.7833333333333333,0.20333333333333334,0.5033333333333333,43,9,0.2,0.5,0.0,0.0,3,5,True
300,0.37333333333333335,0.6933333333333334,0.14,0.4766666666666667,38,7,0.2,0.5,0.0,0.0,3,6,True
300,0.36666666666666664,0.72,0.17,0.46,44,6,0.2,0.5,0.0,0.0,3,7,True
300,0.32666666666666666,0.65,0.08333333333333333,0.4766666666666667,32,5,0.2,0.5,0.0,0.0,3,8,True
300,0.5066666666666667,0.8366666666666667,0.28,0.44666666666666666,69,6,0.2,0.5,0.0,0.0,3,9,True
300,0.4633333333333333,0.81,0.19333333333333333,0.51,62,5,0.2,0.5,0.0,0.0,3,10,True
300,0.39,0.7733333333333333,0.20666666666666667,0.4266666666666667,46,4,0.2,0.5,0.0,0.0,3,11,True
300,0.42,0.82,0.12333333333333334,0.6133333333333333,64,6,0.2,0.5,0.0,0.0,3,12,True
300,0.37666666666666665,0.7366666666666667,0.19,0.4533333333333333,38,6,0.2,0.5,0.0,0.0,3,13,True
300,0.4166666666666667,0.7866666666666666,0.19333333333333333,0.51,59,5,0.2,0.5,0.0,0.0,3,14,True
300,0.3,0.6166666666666667,0.1,0.4,31,5,0.2,0.5,0.0,0.0,3,15,True
300,0.49666666666666665,0.83,0.18333333333333332,0.5733333333333334,73,5,0.2,0.5,0.0,0.0,3,16,True
300,0.3433333333333333,0.68,0.07,0.5566666666666666,42,5,0.2,0.5,0.0,0.0,3,17,True
300,0.38,0.7266666666666667,0.15333333333333332,0.49333333333333335,47,6,0.2,0.5,0.0,0.0,3,18,True
300,0.4866666666666667,0.86,0.24,0.52,69,5,0.2,0.5,0.0,0.0,3,19,True
300,0.30333333333333334,0.6466666666666666,0.13666666666666666,0.42333333333333334,36,6,0.2,0.5,0.0,0.0,3,20,True
300,0.43666666666666665,0.8133333333333334,0.16,0.55,67,4,0.2,0.5,0.0,0.0,3,21,True
300,0.5266666666666666,0.85,0.25333333333333335,0.49333333333333335,91,4,0.2,0.5,0.0,0.0,3,22,True
300,0.49333333333333335,0.8333333333333334,0.22,0.55,79,5,0.2,0.5,0.0,0.0,3,23,True
300,0.4033333333333333,0.78,0.12666666666666668,0.5833333333333334,58,5,0.2,0.5,0.0,0.0,3,24,True
300,0.37,0.7233333333333334,0.16333333333333333,0.4533333333333333,67,5,0.2,0.5,0.0,0.0,3,25,True
300,0.30333333333333334,0.64,0.11666666666666667,0.44333333333333336,30,3,0.2,0.5,0.0,0.0,3,26,True
300,0.27,0.6033333333333334,0.08,0.4166666666666667,34,3,0.2,0.5,0.0,0.0,3,27,True
300,0.5066666666666667,0.84,0.23,0.52,80,5,0.2,0.5,0.0,0.0,3,28,True
300,0.4266666666666667,0.83,0.18666666666666668,0.5266666666666666,63,4,0.2,0.5,0.0,0.0,3,29,True
300,0.03666666666666667,0.23666666666666666,0.02,0.09666666666666666,5,9,0.3,0.1,0.0,0.0,3,0,False
