humans,rumor_reach_frac,exposed_frac,final_rumor_frac,final_correction_frac,peak_rumor_active,time_to_peak,network,p_share,bot_fraction,factcheck_fraction,initial_spreaders,run,cascade
300,0.09,0.16666666666666666,0.04,0.07666666666666666,7,5,small_world,0.3,0.0,0.0,3,10,False
300,0.2,0.42333333333333334,0.12333333333333334,0.15666666666666668,13,7,small_world,0.3,0.0,0.0,3,11,False
300,0.16666666666666666,0.32,0.1,0.12,12,2,small_world,0.3,0.0,0.0,3,12,False
300,0.19666666666666666,0.4066666666666667,0.09,0.23666666666666666,10,7,small_world,0.3,0.0,0.0,3,13,False
300,0.06,0.13666666666666666,0.013333333333333334,0.08333333333333333,7,6,small_world,0.3,0.0,0.0,3,14,False
300,0.21666666666666667,0.4666666666666667,0.10666666666666667,0.23,16,15,small_world,0.3,0.0,0.0,3,15,True
300,0.023333333333333334,0.07333333333333333,0.01,0.04,6,2,small_world,0.3,0.0,0.0,3,16,False
300,0.05333333333333334,0.16,0.03666666666666667,0.03333333333333333,5,1,small_world,0.3,0.0,0.0,3,17,False
300,0.26,0.5266666666666666,0.17,0.20666666666666667,20,7,small_world,0.3,0.0,0.0,3,18,True
300,0.02666666666666667,0.06666666666666667,0.013333333333333334,0.04,6,1,small_world,0.3,0.0,0.0,3,19,False
300,0.05333333333333334,0.10666666666666667,0.04,0.03666666666666667,8,4,small_world,0.3,0.0,0.0,3,20,False
300,0.23333333333333334,0.48333333333333334,0.08,0.2833333333333333,10,11,small_world,0.3,0.0,0.0,3,21,True
300,0.08666666666666667,0.25,0.05,0.09333333333333334,6,1,small_world,0.3,0.0,0.0,3,22,False
300,0.09,0.19,0.04,0.10666666666666667,7,12,small_world,0.3,0.0,0.0,3,23,False
300,0.08,0.18666666666666668,0.03,0.09333333333333334,16,4,small_world,0.3,0.0,0.0,3,24,False
300,0.08333333333333333,0.18666666666666668,0.043333333333333335,0.1,6,15,small_world,0.3,0.0,0.0,3,25,False
300,0.23,0.5033333333333333,0.17,0.16333333333333333,12,4,small_world,0.3,0.0,0.0,3,26,True
300,0.07666666666666666,0.22666666666666666,0.05333333333333334,0.09,13,4,small_world,0.3,0.0,0.0,3,27,False
300,0.19666666666666666,0.4,0.09666666666666666,0.23,13,9,small_world,0.3,0.0,0.0,3,28,False
300,0.18333333333333332,0.38333333333333336,0.13,0.14333333333333334,10,12,small_world,0.3,0.0,0.0,3,29,False
300,0.08666666666666667,0.2,0.03333333333333333,0.1,13,4,small_world,0.325,0.0,0.0,3,0,False
300,0.18333333333333332,0.44,0.1,0.22,11,17,small_world,0.325,0.0,0.0,3,1,False
300,0.13666666666666666,0.3,0.08333333333333333,0.14,18,5,small_world,0.325,0.0,0.0,3,2,False
300,0.08666666666666667,0.20666666666666667,0.04666666666666667,0.10666666666666667,9,4,small_world,0.325,0.0,0.0,3,3,False
300,0.2,0.4166666666666667,0.11,0.20666666666666667,11,3,small_world,0.325,0.0,0.0,3,4,False
300,0.18,0.37333333333333335,0.12,0.12333333333333334,9,25,small_world,0.325,0.0,0.0,3,5,False
300,0.21,0.49,0.12666666666666668,0.21333333333333335,13,4,small_world,0.325,0.0,0.0,3,6,True
300,0.14333333333333334,0.32,0.09666666666666666,0.10666666666666667,11,5,small_world,0.325,0.0,0.0,3,7,False
300,0.37666666666666665,0.6866666666666666,0.22333333333333333,0.31333333333333335,32,10,small_world,0.325,0.0,0.0,3,8,True
300,0.11333333333333333,0.28,0.04666666666666667,0.16333333333333333,12,4,small_world,0.325,0.0,0.0,3,9,False
300,0.09,0.16666666666666666,0.04,0.07666666666666666,7,5,small_world,0.325,0.0,0.0,3,10,False
300,0.18666666666666668,0.42,0.1,0.22,11,2,small_world,0.325,0.0,0.0,3,11,False
300,0.10333333333333333,0.22666666666666666,0.05,0.12333333333333334,13,4,small_world,0.325,0.0,0.0,3,12,False
300,0.2833333333333333,0.5633333333333334,0.16,0.2866666666666667,12,23,small_world,0.325,0.0,0.0,3,13,True
300,0.08666666666666667,0.18,0.05333333333333334,0.06,11,6,small_world,0.325,0.0,0.0,3,14,False
300,0.29,0.5466666666666666,0.21666666666666667,0.16333333333333333,21,9,small_world,0.325,0.0,0.0,3,15,True
300,0.21666666666666667,0.44333333333333336,0.12,0.21666666666666667,10,2,small_world,0.325,0.0,0.0,3,16,True
300,0.06666666666666667,0.17666666666666667,0.043333333333333335,0.05,5,1,small_world,0.325,0.0,0.0,3,17,False
300,0.25333333333333335,0.51,0.11,0.29,27,5,small_world,0.325,0.0,0.0,3,18,True
300,0.02666666666666667,0.06666666666666667,0.013333333333333334,0.04,6,1,small_world,0.325,0.0,0.0,3,19,False
300,0.05333333333333334,0.10666666666666667,0.04,0.03666666666666667,8,4,small_world,0.325,0.0,0.0,3,20,False
300,0.11333333333333333,0.30666666666666664,0.06666666666666667,0.12,7,5,small_world,0.325,0.0,0.0,3,21,False
300,0.08333333333333333,0.22333333333333333,0.04666666666666667,0.09333333333333334,6,1,small_world,0.325,0.0,0.0,3,22,False
300,0.17333333333333334,0.33,0.14,0.11,15,14,small_world,0.325,0.0,0.0,3,23,False
300,0.18333333333333332,0.3933333333333333,0.08333333333333333,0.19,18,4,small_world,0.325,0.0,0.0,3,24,False
300,0.08333333333333333,0.18666666666666668,0.043333333333333335,0.1,6,15,small_world,0.325,0.0,0.0,3,25,False
300,0.21,0.43,0.14,0.16666666666666666,13,4,small_world,0.325,0.0,0.0,3,26,True
300,0.15333333333333332,0.35,0.08333333333333333,0.17333333333333334,14,4,small_world,0.325,0.0,0.0,3,27,False
300,0.16333333333333333,0.3933333333333333,0.09666666666666666,0.18,13,13,small_world,0.325,0.0,0.0,3,28,False
300,0.21333333333333335,0.44,0.10333333333333333,0.24,15,10,small_world,0.325,0.0,0.0,3,29,True
300,0.09666666666666666,0.19,0.04,0.11,13,4,small_world,0.35,0.0,0.0,3,0,False
300,0.056666666666666664,0.13666666666666666,0.04,0.05,6,1,small_world,0.35,0.0,0.0,3,1,False
300,0.3433333333333333,0.6166666666666667,0.25,0.20666666666666667,18,5,small_world,0.35,0.0,0.0,3,2,True
300,0.09,0.20333333333333334,0.043333333333333335,0.1,9,4,small_world,0.35,0.0,0.0,3,3,False
300,0.10666666666666667,0.18666666666666668,0.043333333333333335,0.10333333333333333,11,3,small_world,0.35,0.0,0.0,3,4,False
300,0.04,0.11333333333333333,0.01,0.06666666666666667,5,2,small_world,0.35,0.0,0.0,3,5,False
300,0.21666666666666667,0.4533333333333333,0.11333333333333333,0.22333333333333333,23,7,small_world,0.35,0.0,0.0,3,6,True
300,0.16333333333333333,0.3466666666666667,0.09333333333333334,0.17,12,7,small_world,0.35,0.0,0.0,3,7,False
300,0.34,0.65,0.13666666666666666,0.4066666666666667,22,12,small_world,0.35,0.0,0.0,3,8,True
300,0.13333333333333333,0.32666666666666666,0.05,0.18333333333333332,11,4,small_world,0.35,0.0,0.0,3,9,False
300,0.09333333333333334,0.15666666666666668,0.043333333333333335,0.07,7,5,small_world,0.35,0.0,0.0,3,10,False
300,0.14666666666666667,0.32666666666666666,0.08,0.16666666666666666,16,3,small_world,0.35,0.0,0.0,3,11,False
300,0.16666666666666666,0.3333333333333333,0.11666666666666667,0.14,18,4,small_world,0.35,0.0,0.0,3,12,False
300,0.09333333333333334,0.19333333333333333,0.03333333333333333,0.12666666666666668,10,7,small_world,0.35,0.0,0.0,3,13,False
300,0.09,0.17666666666666667,0.05,0.07,11,6,small_world,0.35,0.0,0.0,3,14,False
300,0.28,0.56,0.19333333333333333,0.19333333333333333,14,10,small_world,0.35,0.0,0.0,3,15,True
300,0.21333333333333335,0.44333333333333336,0.11333333333333333,0.24333333333333335,10,2,small_world,0.35,0.0,0.0,3,16,True
300,0.043333333333333335,0.13666666666666666,0.03333333333333333,0.03,5,1,small_world,0.35,0.0,0.0,3,17,False
300,0.25,0.5466666666666666,0.1,0.33,24,7,small_world,0.35,0.0,0.0,3,18,True
300,0.02666666666666667,0.07,0.013333333333333334,0.03333333333333333,6,1,small_world,0.35,0.0,0.0,3,19,False
300,0.05333333333333334,0.10666666666666667,0.04,0.03666666666666667,8,4,small_world,0.35,0.0,0.0,3,20,False
300,0.11,0.2833333333333333,0.05333333333333334,0.13333333333333333,12,5,small_world,0.35,0.0,0.0,3,21,False
300,0.2866666666666667,0.53,0.16333333333333333,0.25,11,11,small_world,0.35,0.0,0.0,3,22,True
300,0.3233333333333333,0.6033333333333334,0.23666666666666666,0.21333333333333335,15,14,small_world,0.35,0.0,0.0,3,23,True
300,0.21333333333333335,0.42,0.12666666666666668,0.18666666666666668,19,4,small_world,0.35,0.0,0.0,3,24,True
300,0.22666666666666666,0.42333333333333334,0.15333333333333332,0.15333333333333332,8,8,small_world,0.35,0.0,0.0,3,25,True
300,0.10333333333333333,0.24666666666666667,0.056666666666666664,0.14333333333333334,13,4,small_world,0.35,0.0,0.0,3,26,False
300,0.3,0.63,0.16,0.33666666666666667,14,4,small_world,0.35,0.0,0.0,3,27,True
300,0.2833333333333333,0.6233333333333333,0.15,0.33,14,9,small_world,0.35,0.0,0.0,3,28,True
300,0.19666666666666666,0.37,0.12666666666666668,0.14666666666666667,15,11,small_world,0.35,0.0,0.0,3,29,False
300,0.23,0.45,0.09666666666666666,0.28,15,9,small_world,0.375,0.0,0.0,3,0,True
300,0.06,0.17666666666666667,0.03666666666666667,0.09333333333333334,6,1,small_world,0.375,0.0,0.0,3,1,False
300,0.21666666666666667,0.4033333333333333,0.16,0.11,18,5,small_world,0.375,0.0,0.0,3,2,True
300,0.18333333333333332,0.41,0.10333333333333333,0.18666666666666668,9,4,small_world,0.375,0.0,0.0,3,3,False
300,0.10333333333333333,0.19666666666666666,0.04,0.10666666666666667,11,3,small_world,0.375,0.0,0.0,3,4,False
300,0.03,0.09,0.013333333333333334,0.04,5,2,small_world,0.375,0.0,0.0,3,5,False
300,0.28,0.5233333333333333,0.15333333333333332,0.2633333333333333,19,7,small_world,0.375,0.0,0.0,3,6,True
300,0.3333333333333333,0.5666666666666667,0.17,0.32666666666666666,25,10,small_world,0.375,0.0,0.0,3,7,True
300,0.4,0.71,0.25666666666666665,0.30666666666666664,27,13,small_world,0.375,0.0,0.0,3,8,True
300,0.23333333333333334,0.43333333333333335,0.14,0.22333333333333333,11,3,small_world,0.375,0.0,0.0,3,9,True
300,0.2,0.3933333333333333,0.09666666666666666,0.19666666666666666,11,15,small_world,0.375,0.0,0.0,3,10,False
300,0.19333333333333333,0.38333333333333336,0.11,0.18,20,5,small_world,0.375,0.0,0.0,3,11,False
300,0.18666666666666668,0.36333333333333334,0.09,0.2,19,5,small_world,0.375,0.0,0.0,3,12,False
300,0.11333333333333333,0.22666666666666666,0.03666666666666667,0.17,9,3,small_world,0.375,0.0,0.0,3,13,False
300,0.056666666666666664,0.11,0.016666666666666666,0.08666666666666667,9,6,small_world,0.375,0.0,0.0,3,14,False
300,0.14,0.33,0.06333333333333334,0.16666666666666666,12,5,small_world,0.375,0.0,0.0,3,15,False
300,0.32666666666666666,0.5966666666666667,0.13333333333333333,0.36333333333333334,13,30,small_world,0.375,0.0,0.0,3,16,True
300,0.16333333333333333,0.36666666666666664,0.10333333333333333,0.13666666666666666,9,7,small_world,0.375,0.0,0.0,3,17,False
300,0.36666666666666664,0.6566666666666666,0.18666666666666668,0.36333333333333334,31,7,small_world,0.375,0.0,0.0,3,18,True
300,0.02666666666666667,0.07,0.013333333333333334,0.03333333333333333,6,1,small_world,0.375,0.0,0.0,3,19,False
300,0.06,0.13666666666666666,0.043333333333333335,0.05,8,4,small_world,0.375,0.0,0.0,3,20,False
300,0.26,0.5133333333333333,0.14333333333333334,0.26,24,11,small_world,0.375,0.0,0.0,3,21,True
300,0.2733333333333333,0.54,0.13,0.2966666666666667,18,18,small_world,0.375,0.0,0.0,3,22,True
300,0.16,0.29,0.07666666666666666,0.13333333333333333,14,15,small_world,0.375,0.0,0.0,3,23,False
300,0.2833333333333333,0.55,0.18666666666666668,0.24,20,4,small_world,0.375,0.0,0.0,3,24,True
300,0.36666666666666664,0.66,0.21333333333333335,0.31666666666666665,24,14,small_world,0.375,0.0,0.0,3,25,True
300,0.13333333333333333,0.2833333333333333,0.056666666666666664,0.16333333333333333,13,3,small_world,0.375,0.0,0.0,3,26,False
300,0.24333333333333335,0.42,0.15333333333333332,0.20666666666666667,14,4,small_world,0.375,0.0,0.0,3,27,True
300,0.37,0.6266666666666667,0.21,0.2866666666666667,19,7,small_world,0.375,0.0,0.0,3,28,True
300,0.30333333333333334,0.58,0.16,0.33,18,9,small_world,0.375,0.0,0.0,3,29,True
300,0.30666666666666664,0.5633333333333334,0.11666666666666667,0.36333333333333334,17,10,small_world,0.4,0.0,0.0,3,0,True
300,0.06,0.17666666666666667,0.03666666666666667,0.09333333333333334,6,1,small_world,0.4,0.0,0.0,3,1,False
300,0.30666666666666664,0.57,0.17333333333333334,0.27666666666666667,25,9,small_world,0.4,0.0,0.0,3,2,True
300,0.27666666666666667,0.54,0.13,0.31333333333333335,15,18,small_world,0.4,0.0,0.0,3,3,True
300,0.10333333333333333,0.19666666666666666,0.04,0.10666666666666667,11,3,small_world,0.4,0.0,0.0,3,4,False
300,0.03,0.09,0.013333333333333334,0.04,5,2,small_world,0.4,0.0,0.0,3,5,False
300,0.4,0.7566666666666667,0.19333333333333333,0.41,25,7,small_world,0.4,0.0,0.0,3,6,True
300,0.23666666666666666,0.4533333333333333,0.11,0.23,13,8,small_world,0.4,0.0,0.0,3,7,True
300,0.38,0.6333333333333333,0.21333333333333335,0.31333333333333335,26,9,small_world,0.4,0.0,0.0,3,8,True
300,0.09666666666666666,0.24666666666666667,0.05,0.13333333333333333,9,4,small_world,0.4,0.0,0.0,3,9,False
300,0.33,0.6,0.23,0.26,14,8,small_world,0.4,0.0,0.0,3,10,True
300,0.26,0.49333333333333335,0.08,0.33,20,5,small_world,0.4,0.0,0.0,3,11,True
300,0.41333333333333333,0.7133333333333334,0.18,0.42333333333333334,30,7,small_world,0.4,0.0,0.0,3,12,True
300,0.21,0.42333333333333334,0.11,0.23,13,22,small_world,0.4,0.0,0.0,3,13,True
300,0.03666666666666667,0.08666666666666667,0.006666666666666667,0.07,6,2,small_world,0.4,0.0,0.0,3,14,False
300,0.26,0.5066666666666667,0.11333333333333333,0.3,16,10,small_world,0.4,0.0,0.0,3,15,True
300,0.51,0.8366666666666667,0.26666666666666666,0.48333333333333334,21,17,small_world,0.4,0.0,0.0,3,16,True
300,0.28,0.54,0.16333333333333333,0.25333333333333335,20,17,small_world,0.4,0.0,0.0,3,17,True
300,0.5233333333333333,0.8733333333333333,0.31,0.45,36,9,small_world,0.4,0.0,0.0,3,18,True
300,0.02666666666666667,0.07,0.013333333333333334,0.03333333333333333,6,1,small_world,0.4,0.0,0.0,3,19,False
300,0.06,0.13666666666666666,0.043333333333333335,0.05,8,4,small_world,0.4,0.0,0.0,3,20,False
300,0.34,0.65,0.21666666666666667,0.2633333333333333,27,11,small_world,0.4,0.0,0.0,3,21,True
300,0.3,0.5533333333333333,0.20666666666666667,0.18666666666666668,16,18,small_world,0.4,0.0,0.0,3,22,True
300,0.52,0.85,0.24666666666666667,0.4666666666666667,28,38,small_world,0.4,0.0,0.0,3,23,True
300,0.36333333333333334,0.66,0.14666666666666667,0.4266666666666667,20,4,small_world,0.4,0.0,0.0,3,24,True
300,0.29333333333333333,0.53,0.14666666666666667,0.25,24,14,small_world,0.4,0.0,0.0,3,25,True
300,0.17333333333333334,0.3433333333333333,0.08333333333333333,0.19666666666666666,13,3,small_world,0.4,0.0,0.0,3,26,False
300,0.36,0.67,0.23333333333333334,0.30333333333333334,22,11,small_world,0.4,0.0,0.0,3,27,True
300,0.12,0.24333333333333335,0.06666666666666667,0.11666666666666667,16,4,small_world,0.4,0.0,0.0,3,28,False
300,0.12,0.25333333333333335,0.04666666666666667,0.15333333333333332,11,4,small_world,0.4,0.0,0.0,3,29,False
300,0.42,0.7366666666666667,0.23,0.39,20,16,small_world,0.425,0.0,0.0,3,0,True
300,0.07666666666666666,0.17666666666666667,0.05,0.07666666666666666,8,5,small_world,0.425,0.0,0.0,3,1,False
300,0.33,0.5533333333333333,0.18,0.27666666666666667,23,6,small_world,0.425,0.0,0.0,3,2,True
300,0.13333333333333333,0.2966666666666667,0.09333333333333334,0.10666666666666667,11,5,small_world,0.425,0.0,0.0,3,3,False
300,0.17,0.29333333333333333,0.07666666666666666,0.16333333333333333,13,7,small_world,0.425,0.0,0.0,3,4,False
300,0.03333333333333333,0.09666666666666666,0.01,0.056666666666666664,5,2,small_world,0.425,0.0,0.0,3,5,False
300,0.2966666666666667,0.54,0.15666666666666668,0.23333333333333334,27,7,small_world,0.425,0.0,0.0,3,6,True
300,0.3,0.57,0.21333333333333335,0.22,24,7,small_world,0.425,0.0,0.0,3,7,True
300,0.4666666666666667,0.76,0.25666666666666665,0.39666666666666667,40,10,small_world,0.425,0.0,0.0,3,8,True
300,0.08,0.18666666666666668,0.03,0.1,9,2,small_world,0.425,0.0,0.0,3,9,False
300,0.38333333333333336,0.6633333333333333,0.16666666666666666,0.3933333333333333,17,26,small_world,0.425,0.0,0.0,3,10,True
300,0.33,0.6166666666666667,0.15666666666666668,0.3433333333333333,25,5,small_world,0.425,0.0,0.0,3,11,True
300,0.39,0.6466666666666666,0.15333333333333332,0.42,31,7,small_world,0.425,0.0,0.0,3,12,True
300,0.4166666666666667,0.63,0.26,0.2833333333333333,25,14,small_world,0.425,0.0,0.0,3,13,True
300,0.03666666666666667,0.09666666666666666,0.0,0.08333333333333333,6,2,small_world,0.425,0.0,0.0,3,14,False
300,0.43666666666666665,0.7333333333333333,0.20333333333333334,0.44,21,19,small_world,0.425,0.0,0.0,3,15,True
300,0.6,0.9066666666666666,0.3466666666666667,0.48,24,17,small_world,0.425,0.0,0.0,3,16,True
300,0.12333333333333334,0.25,0.07666666666666666,0.10333333333333333,8,6,small_world,0.425,0.0,0.0,3,17,False
300,0.4533333333333333,0.7733333333333333,0.22666666666666666,0.4666666666666667,35,8,small_world,0.425,0.0,0.0,3,18,True
300,0.11,0.22,0.04666666666666667,0.13666666666666666,9,5,small_world,0.425,0.0,0.0,3,19,False
300,0.06,0.13666666666666666,0.04,0.05333333333333334,8,4,small_world,0.425,0.0,0.0,3,20,False
300,0.38333333333333336,0.66,0.26666666666666666,0.26,20,8,small_world,0.425,0.0,0.0,3,21,True
300,0.07,0.16666666666666666,0.03,0.08,6,1,small_world,0.425,0.0,0.0,3,22,False
300,0.17,0.34,0.08666666666666667,0.18,14,15,small_world,0.425,0.0,0.0,3,23,False
300,0.5266666666666666,0.9,0.24,0.5433333333333333,23,10,small_world,0.425,0.0,0.0,3,24,True
300,0.4666666666666667,0.7433333333333333,0.23333333333333334,0.42333333333333334,24,14,small_world,0.425,0.0,0.0,3,25,True
300,0.4,0.66,0.23666666666666666,0.30666666666666664,17,9,small_world,0.425,0.0,0.0,3,26,True
300,0.35333333333333333,0.69,0.15666666666666668,0.44333333333333336,22,6,small_world,0.425,0.0,0.0,3,27,True
300,0.37666666666666665,0.6766666666666666,0.18,0.37666666666666665,21,6,small_world,0.425,0.0,0.0,3,28,True
300,0.4,0.7,0.16,0.45,18,20,small_world,0.425,0.0,0.0,3,29,True
300,0.5266666666666666,0.8233333333333334,0.2633333333333333,0.4866666666666667,33,18,small_world,0.45,0.0,0.0,3,0,True
300,0.07333333333333333,0.16666666666666666,0.04666666666666667,0.06666666666666667,9,5,small_world,0.45,0.0,0.0,3,1,False
300,0.17333333333333334,0.38,0.06333333333333334,0.2633333333333333,22,4,small_world,0.45,0.0,0.0,3,2,False
300,0.55,0.84,0.29,0.4766666666666667,15,25,small_world,0.45,0.0,0.0,3,3,True
300,0.4,0.6433333333333333,0.20333333333333334,0.37666666666666665,21,11,small_world,0.45,0.0,0.0,3,4,True
300,0.28,0.49666666666666665,0.16,0.23666666666666666,20,11,small_world,0.45,0.0,0.0,3,5,True
300,0.47333333333333333,0.7866666666666666,0.23666666666666666,0.44333333333333336,24,7,small_world,0.45,0.0,0.0,3,6,True
300,0.4866666666666667,0.7633333333333333,0.26666666666666666,0.4066666666666667,24,7,small_world,0.45,0.0,0.0,3,7,True
300,0.51,0.7966666666666666,0.23666666666666666,0.47,42,10,small_world,0.45,0.0,0.0,3,8,True
300,0.12666666666666668,0.26,0.03,0.18333333333333332,9,2,small_world,0.45,0.0,0.0,3,9,False
300,0.41,0.6466666666666666,0.24333333333333335,0.32666666666666666,20,16,small_world,0.45,0.0,0.0,3,10,True
300,0.5666666666666667,0.8766666666666667,0.33,0.47333333333333333,28,7,small_world,0.45,0.0,0.0,3,11,True
300,0.34,0.5433333333333333,0.15333333333333332,0.31333333333333335,23,7,small_world,0.45,0.0,0.0,3,12,True
300,0.2866666666666667,0.48,0.16,0.24333333333333335,16,5,small_world,0.45,0.0,0.0,3,13,True
300,0.03666666666666667,0.09666666666666666,0.0,0.08333333333333333,6,2,small_world,0.45,0.0,0.0,3,14,False
300,0.31,0.5533333333333333,0.2,0.26666666666666666,16,7,small_world,0.45,0.0,0.0,3,15,True
300,0.36333333333333334,0.62,0.17,0.4,27,8,small_world,0.45,0.0,0.0,3,16,True
300,0.5,0.8066666666666666,0.2866666666666667,0.43333333333333335,34,16,small_world,0.45,0.0,0.0,3,17,True
300,0.25666666666666665,0.5433333333333333,0.11333333333333333,0.33666666666666667,18,7,small_world,0.45,0.0,0.0,3,18,True
300,0.22666666666666666,0.4266666666666667,0.10666666666666667,0.24666666666666667,10,22,small_world,0.45,0.0,0.0,3,19,True
300,0.4666666666666667,0.7766666666666666,0.25,0.44,22,11,small_world,0.45,0.0,0.0,3,20,True
300,0.41333333333333333,0.7133333333333334,0.21,0.4166666666666667,27,17,small_world,0.45,0.0,0.0,3,21,True
300,0.07,0.16666666666666666,0.03,0.08,6,1,small_world,0.45,0.0,0.0,3,22,False
300,0.56,0.88,0.29,0.49,27,21,small_world,0.45,0.0,0.0,3,23,True
300,0.55,0.86,0.31,0.4633333333333333,30,13,small_world,0.45,0.0,0.0,3,24,True
300,0.43,0.68,0.21,0.3933333333333333,29,18,small_world,0.45,0.0,0.0,3,25,True
300,0.5666666666666667,0.8066666666666666,0.31333333333333335,0.42,17,9,small_world,0.45,0.0,0.0,3,26,True
300,0.38,0.6933333333333334,0.14333333333333334,0.45,29,8,small_world,0.45,0.0,0.0,3,27,True
300,0.4166666666666667,0.7066666666666667,0.17,0.47333333333333333,21,8,small_world,0.45,0.0,0.0,3,28,True
300,0.2633333333333333,0.44333333333333336,0.11333333333333333,0.27666666666666667,13,7,small_world,0.45,0.0,0.0,3,29,True
300,0.4,0.6533333333333333,0.24666666666666667,0.3433333333333333,28,16,small_world,0.475,0.0,0.0,3,0,True
300,0.07333333333333333,0.16666666666666666,0.04666666666666667,0.06666666666666667,9,5,small_world,0.475,0.0,0.0,3,1,False
300,0.3566666666666667,0.6233333333333333,0.23,0.2733333333333333,23,4,small_world,0.475,0.0,0.0,3,2,True
300,0.45,0.73,0.17,0.49,26,12,small_world,0.475,0.0,0.0,3,3,True
300,0.42,0.6966666666666667,0.18,0.4266666666666667,21,15,small_world,0.475,0.0,0.0,3,4,True
300,0.32,0.5566666666666666,0.13333333333333333,0.34,15,20,small_world,0.475,0.0,0.0,3,5,True
300,0.4766666666666667,0.79,0.19,0.49333333333333335,25,6,small_world,0.475,0.0,0.0,3,6,True
300,0.5933333333333334,0.8666666666666667,0.36,0.43666666666666665,33,11,small_world,0.475,0.0,0.0,3,7,True
300,0.5533333333333333,0.8666666666666667,0.26,0.5266666666666666,42,10,small_world,0.475,0.0,0.0,3,8,True
300,0.08666666666666667,0.19,0.01,0.14,11,3,small_world,0.475,0.0,0.0,3,9,False
300,0.42333333333333334,0.6733333333333333,0.17666666666666667,0.43,28,17,small_world,0.475,0.0,0.0,3,10,True
300,0.5966666666666667,0.93,0.27666666666666667,0.5633333333333334,21,12,small_world,0.475,0.0,0.0,3,11,True
300,0.4166666666666667,0.6866666666666666,0.23,0.37333333333333335,29,7,small_world,0.475,0.0,0.0,3,12,True
300,0.36333333333333334,0.5766666666666667,0.24,0.25666666666666665,19,7,small_world,0.475,0.0,0.0,3,13,True
300,0.2966666666666667,0.58,0.09666666666666666,0.38,17,44,small_world,0.475,0.0,0.0,3,14,True
300,0.43666666666666665,0.68,0.23333333333333334,0.39,20,10,small_world,0.475,0.0,0.0,3,15,True
300,0.4666666666666667,0.7566666666666667,0.23,0.43666666666666665,33,11,small_world,0.475,0.0,0.0,3,16,True
300,0.2966666666666667,0.5633333333333334,0.12,0.3233333333333333,18,9,small_world,0.475,0.0,0.0,3,17,True
300,0.4866666666666667,0.7933333333333333,0.24666666666666667,0.48333333333333334,38,9,small_world,0.475,0.0,0.0,3,18,True
300,0.4866666666666667,0.79,0.15333333333333332,0.56,36,11,small_world,0.475,0.0,0.0,3,19,True
300,0.4766666666666667,0.7533333333333333,0.22,0.44666666666666666,31,10,small_world,0.475,0.0,0.0,3,20,True
300,0.5266666666666666,0.8066666666666666,0.2833333333333333,0.44,21,19,small_world,0.475,0.0,0.0,3,21,True
300,0.09333333333333334,0.21333333333333335,0.02,0.15666666666666668,8,11,small_world,0.475,0.0,0.0,3,22,False
300,0.17333333333333334,0.3433333333333333,0.08666666666666667,0.18,11,5,small_world,0.475,0.0,0.0,3,23,False
300,0.48,0.7666666666666667,0.20333333333333334,0.49,36,10,small_world,0.475,0.0,0.0,3,24,True
300,0.27,0.44666666666666666,0.12333333333333334,0.25333333333333335,22,14,small_world,0.475,0.0,0.0,3,25,True
300,0.44666666666666666,0.7,0.15,0.46,27,15,small_world,0.475,0.0,0.0,3,26,True
300,0.41333333333333333,0.6933333333333334,0.16,0.44333333333333336,26,9,small_world,0.475,0.0,0.0,3,27,True
300,0.49333333333333335,0.82,0.24666666666666667,0.5,21,8,small_world,0.475,0.0,0.0,3,28,True
300,0.44,0.76,0.20333333333333334,0.4533333333333333,18,25,small_world,0.475,0.0,0.0,3,29,True
300,0.5566666666666666,0.8733333333333333,0.2733333333333333,0.5266666666666666,28,27,small_world,0.5,0.0,0.0,3,0,True
300,0.5566666666666666,0.8666666666666667,0.2866666666666667,0.5133333333333333,28,11,small_world,0.5,0.0,0.0,3,1,True
300,0.41,0.6933333333333334,0.19666666666666666,0.42333333333333334,26,6,small_world,0.5,0.0,0.0,3,2,True
300,0.34,0.6233333333333333,0.15666666666666668,0.3566666666666667,16,9,small_world,0.5,0.0,0.0,3,3,True
300,0.31666666666666665,0.5133333333333333,0.19666666666666666,0.23333333333333334,17,14,small_world,0.5,0.0,0.0,3,4,True
300,0.21,0.38,0.13,0.18,13,12,small_world,0.5,0.0,0.0,3,5,True
300,0.3566666666666667,0.5833333333333334,0.09666666666666666,0.44,26,10,small_world,0.5,0.0,0.0,3,6,True
300,0.5433333333333333,0.8633333333333333,0.27,0.51,33,10,small_world,0.5,0.0,0.0,3,7,True
300,0.5866666666666667,0.9066666666666666,0.26,0.6,47,10,small_world,0.5,0.0,0.0,3,8,True
300,0.08666666666666667,0.19,0.01,0.14,11,3,small_world,0.5,0.0,0.0,3,9,False
300,0.24333333333333335,0.45,0.08666666666666667,0.29333333333333333,10,7,small_world,0.5,0.0,0.0,3,10,True
300,0.56,0.87,0.2733333333333333,0.5266666666666666,28,15,small_world,0.5,0.0,0.0,3,11,True
300,0.5833333333333334,0.91,0.26666666666666666,0.58,37,9,small_world,0.5,0.0,0.0,3,12,True
300,0.54,0.83,0.36333333333333334,0.39666666666666667,29,12,small_world,0.5,0.0,0.0,3,13,True
300,0.3466666666666667,0.5733333333333334,0.15333333333333332,0.34,14,34,small_world,0.5,0.0,0.0,3,14,True
