humans,rumor_reach_frac,exposed_frac,final_rumor_frac,final_correction_frac,peak_rumor_active,time_to_peak,bot_fraction,factcheck_fraction,factcheck_placement,factcheck_delay,run,cascade,fc,delay_label
282,0.1702127659574468,0.5886524822695035,0.08865248226950355,0.3900709219858156,12,6,0.05,0.01,hubs,1,27,False,1%,"hubs, задержка 1"
282,0.22340425531914893,0.6702127659574468,0.14893617021276595,0.3475177304964539,20,2,0.05,0.01,hubs,1,28,True,1%,"hubs, задержка 1"
282,0.1099290780141844,0.425531914893617,0.06028368794326241,0.2624113475177305,11,3,0.05,0.01,hubs,1,29,False,1%,"hubs, задержка 1"
282,0.24113475177304963,0.6950354609929078,0.12411347517730496,0.37943262411347517,21,4,0.05,0.01,hubs,6,0,True,1%,"hubs, задержка 6"
282,0.20921985815602837,0.6773049645390071,0.0851063829787234,0.46099290780141844,25,5,0.05,0.01,hubs,6,1,True,1%,"hubs, задержка 6"
282,0.1702127659574468,0.549645390070922,0.0851063829787234,0.3191489361702128,24,5,0.05,0.01,hubs,6,2,False,1%,"hubs, задержка 6"
282,0.1347517730496454,0.4787234042553192,0.0673758865248227,0.25177304964539005,12,3,0.05,0.01,hubs,6,3,False,1%,"hubs, задержка 6"
282,0.15602836879432624,0.5815602836879432,0.06382978723404255,0.40070921985815605,14,4,0.05,0.01,hubs,6,4,False,1%,"hubs, задержка 6"
282,0.1879432624113475,0.5567375886524822,0.1099290780141844,0.30851063829787234,20,6,0.05,0.01,hubs,6,5,False,1%,"hubs, задержка 6"
282,0.18085106382978725,0.6028368794326241,0.11702127659574468,0.32978723404255317,23,3,0.05,0.01,hubs,6,6,False,1%,"hubs, задержка 6"
282,0.1950354609929078,0.6453900709219859,0.08865248226950355,0.39361702127659576,17,6,0.05,0.01,hubs,6,7,False,1%,"hubs, задержка 6"
282,0.2375886524822695,0.7163120567375887,0.13120567375886524,0.3475177304964539,25,4,0.05,0.01,hubs,6,8,True,1%,"hubs, задержка 6"
282,0.1099290780141844,0.4148936170212766,0.07092198581560284,0.22695035460992907,10,5,0.05,0.01,hubs,6,9,False,1%,"hubs, задержка 6"
282,0.1702127659574468,0.5567375886524822,0.1099290780141844,0.2907801418439716,18,7,0.05,0.01,hubs,6,10,False,1%,"hubs, задержка 6"
282,0.2198581560283688,0.6099290780141844,0.1276595744680851,0.36524822695035464,26,4,0.05,0.01,hubs,6,11,True,1%,"hubs, задержка 6"
282,0.13120567375886524,0.48226950354609927,0.07446808510638298,0.3262411347517731,16,5,0.05,0.01,hubs,6,12,False,1%,"hubs, задержка 6"
282,0.23049645390070922,0.6666666666666666,0.1099290780141844,0.3971631205673759,29,4,0.05,0.01,hubs,6,13,True,1%,"hubs, задержка 6"
282,0.25886524822695034,0.7021276595744681,0.17375886524822695,0.33687943262411346,22,6,0.05,0.01,hubs,6,14,True,1%,"hubs, задержка 6"
282,0.1879432624113475,0.6312056737588653,0.06382978723404255,0.4148936170212766,26,5,0.05,0.01,hubs,6,15,False,1%,"hubs, задержка 6"
282,0.1524822695035461,0.5425531914893617,0.08865248226950355,0.3475177304964539,17,4,0.05,0.01,hubs,6,16,False,1%,"hubs, задержка 6"
282,0.21631205673758866,0.7021276595744681,0.11347517730496454,0.40425531914893614,19,4,0.05,0.01,hubs,6,17,True,1%,"hubs, задержка 6"
282,0.1773049645390071,0.6382978723404256,0.06382978723404255,0.4716312056737589,24,4,0.05,0.01,hubs,6,18,False,1%,"hubs, задержка 6"
282,0.2375886524822695,0.7340425531914894,0.10638297872340426,0.4716312056737589,28,5,0.05,0.01,hubs,6,19,True,1%,"hubs, задержка 6"
282,0.17375886524822695,0.6099290780141844,0.0851063829787234,0.3617021276595745,22,3,0.05,0.01,hubs,6,20,False,1%,"hubs, задержка 6"
282,0.14184397163120568,0.46808510638297873,0.08865248226950355,0.2553191489361702,9,5,0.05,0.01,hubs,6,21,False,1%,"hubs, задержка 6"
282,0.17375886524822695,0.574468085106383,0.06382978723404255,0.37943262411347517,12,3,0.05,0.01,hubs,6,22,False,1%,"hubs, задержка 6"
282,0.2127659574468085,0.6276595744680851,0.1276595744680851,0.33687943262411346,16,8,0.05,0.01,hubs,6,23,True,1%,"hubs, задержка 6"
282,0.19148936170212766,0.5886524822695035,0.10638297872340426,0.32978723404255317,19,5,0.05,0.01,hubs,6,24,False,1%,"hubs, задержка 6"
282,0.24822695035460993,0.6418439716312057,0.1595744680851064,0.34397163120567376,22,5,0.05,0.01,hubs,6,25,True,1%,"hubs, задержка 6"
282,0.16312056737588654,0.5177304964539007,0.10283687943262411,0.2553191489361702,16,4,0.05,0.01,hubs,6,26,False,1%,"hubs, задержка 6"
282,0.26595744680851063,0.7092198581560284,0.1879432624113475,0.375886524822695,27,4,0.05,0.01,hubs,6,27,True,1%,"hubs, задержка 6"
282,0.2127659574468085,0.6985815602836879,0.11347517730496454,0.41134751773049644,26,3,0.05,0.01,hubs,6,28,True,1%,"hubs, задержка 6"
282,0.16312056737588654,0.6205673758865248,0.06028368794326241,0.3971631205673759,21,3,0.05,0.01,hubs,6,29,False,1%,"hubs, задержка 6"
279,0.16845878136200718,0.5376344086021505,0.08960573476702509,0.3010752688172043,16,4,0.05,0.02,hubs,1,0,False,2%,"hubs, задержка 1"
279,0.1935483870967742,0.5842293906810035,0.1003584229390681,0.32974910394265233,14,9,0.05,0.02,hubs,1,1,False,2%,"hubs, задержка 1"
279,0.14695340501792115,0.5161290322580645,0.06810035842293907,0.3046594982078853,16,3,0.05,0.02,hubs,1,2,False,2%,"hubs, задержка 1"
279,0.1003584229390681,0.41935483870967744,0.05734767025089606,0.2831541218637993,9,4,0.05,0.02,hubs,1,3,False,2%,"hubs, задержка 1"
279,0.15412186379928317,0.5232974910394266,0.07526881720430108,0.3046594982078853,12,4,0.05,0.02,hubs,1,4,False,2%,"hubs, задержка 1"
279,0.14695340501792115,0.5125448028673835,0.07885304659498207,0.34767025089605735,15,3,0.05,0.02,hubs,1,5,False,2%,"hubs, задержка 1"
279,0.1111111111111111,0.3978494623655914,0.07885304659498207,0.1935483870967742,9,4,0.05,0.02,hubs,1,6,False,2%,"hubs, задержка 1"
279,0.17204301075268819,0.5806451612903226,0.11469534050179211,0.2867383512544803,15,3,0.05,0.02,hubs,1,7,False,2%,"hubs, задержка 1"
279,0.17562724014336917,0.5304659498207885,0.11469534050179211,0.2974910394265233,13,4,0.05,0.02,hubs,1,8,False,2%,"hubs, задержка 1"
279,0.10752688172043011,0.3942652329749104,0.06093189964157706,0.26523297491039427,10,4,0.05,0.02,hubs,1,9,False,2%,"hubs, задержка 1"
279,0.1111111111111111,0.36200716845878134,0.07168458781362007,0.1863799283154122,8,3,0.05,0.02,hubs,1,10,False,2%,"hubs, задержка 1"
279,0.1827956989247312,0.5448028673835126,0.08960573476702509,0.34767025089605735,15,3,0.05,0.02,hubs,1,11,False,2%,"hubs, задержка 1"
279,0.17921146953405018,0.5806451612903226,0.0967741935483871,0.36917562724014336,16,3,0.05,0.02,hubs,1,12,False,2%,"hubs, задержка 1"
279,0.17204301075268819,0.5268817204301075,0.12186379928315412,0.2724014336917563,11,3,0.05,0.02,hubs,1,13,False,2%,"hubs, задержка 1"
279,0.14336917562724014,0.4551971326164875,0.1003584229390681,0.27598566308243727,13,6,0.05,0.02,hubs,1,14,False,2%,"hubs, задержка 1"
279,0.0931899641577061,0.33691756272401435,0.04659498207885305,0.21505376344086022,10,4,0.05,0.02,hubs,1,15,False,2%,"hubs, задержка 1"
279,0.08243727598566308,0.32974910394265233,0.03942652329749104,0.22939068100358423,9,2,0.05,0.02,hubs,1,16,False,2%,"hubs, задержка 1"
279,0.16487455197132617,0.5376344086021505,0.1111111111111111,0.2903225806451613,13,5,0.05,0.02,hubs,1,17,False,2%,"hubs, задержка 1"
279,0.11469534050179211,0.4014336917562724,0.03942652329749104,0.26881720430107525,8,3,0.05,0.02,hubs,1,18,False,2%,"hubs, задержка 1"
279,0.1111111111111111,0.3870967741935484,0.06451612903225806,0.21863799283154123,11,2,0.05,0.02,hubs,1,19,False,2%,"hubs, задержка 1"
279,0.17562724014336917,0.5949820788530465,0.0931899641577061,0.32974910394265233,15,8,0.05,0.02,hubs,1,20,False,2%,"hubs, задержка 1"
279,0.12544802867383512,0.4659498207885305,0.08960573476702509,0.25448028673835127,8,6,0.05,0.02,hubs,1,21,False,2%,"hubs, задержка 1"
279,0.13620071684587814,0.4229390681003584,0.06451612903225806,0.27956989247311825,13,4,0.05,0.02,hubs,1,22,False,2%,"hubs, задержка 1"
279,0.18996415770609318,0.6093189964157706,0.1039426523297491,0.31899641577060933,18,3,0.05,0.02,hubs,1,23,False,2%,"hubs, задержка 1"
279,0.13261648745519714,0.4910394265232975,0.06810035842293907,0.3046594982078853,6,4,0.05,0.02,hubs,1,24,False,2%,"hubs, задержка 1"
279,0.21863799283154123,0.6057347670250897,0.13620071684587814,0.32974910394265233,14,5,0.05,0.02,hubs,1,25,True,2%,"hubs, задержка 1"
279,0.1003584229390681,0.3727598566308244,0.053763440860215055,0.25448028673835127,10,2,0.05,0.02,hubs,1,26,False,2%,"hubs, задержка 1"
279,0.15770609318996415,0.5197132616487455,0.10752688172043011,0.30824372759856633,11,4,0.05,0.02,hubs,1,27,False,2%,"hubs, задержка 1"
279,0.1935483870967742,0.5985663082437276,0.1039426523297491,0.36917562724014336,19,3,0.05,0.02,hubs,1,28,False,2%,"hubs, задержка 1"
279,0.15053763440860216,0.4874551971326165,0.07526881720430108,0.2867383512544803,15,3,0.05,0.02,hubs,1,29,False,2%,"hubs, задержка 1"
279,0.1935483870967742,0.6594982078853047,0.08960573476702509,0.3906810035842294,25,3,0.05,0.02,hubs,6,0,False,2%,"hubs, задержка 6"
279,0.1935483870967742,0.5232974910394266,0.12544802867383512,0.27598566308243727,22,6,0.05,0.02,hubs,6,1,False,2%,"hubs, задержка 6"
279,0.12903225806451613,0.5197132616487455,0.06451612903225806,0.2939068100358423,14,3,0.05,0.02,hubs,6,2,False,2%,"hubs, задержка 6"
279,0.13978494623655913,0.4731182795698925,0.05734767025089606,0.3225806451612903,17,5,0.05,0.02,hubs,6,3,False,2%,"hubs, задержка 6"
279,0.18996415770609318,0.6236559139784946,0.07526881720430108,0.37992831541218636,24,4,0.05,0.02,hubs,6,4,False,2%,"hubs, задержка 6"
279,0.25448028673835127,0.7025089605734767,0.12544802867383512,0.4731182795698925,23,5,0.05,0.02,hubs,6,5,True,2%,"hubs, задержка 6"
279,0.16845878136200718,0.5878136200716846,0.07885304659498207,0.3655913978494624,19,3,0.05,0.02,hubs,6,6,False,2%,"hubs, задержка 6"
279,0.2114695340501792,0.6487455197132617,0.12186379928315412,0.3978494623655914,22,3,0.05,0.02,hubs,6,7,True,2%,"hubs, задержка 6"
279,0.24014336917562723,0.6594982078853047,0.13261648745519714,0.3154121863799283,21,6,0.05,0.02,hubs,6,8,True,2%,"hubs, задержка 6"
279,0.17921146953405018,0.5806451612903226,0.07885304659498207,0.3906810035842294,20,5,0.05,0.02,hubs,6,9,False,2%,"hubs, задержка 6"
279,0.17562724014336917,0.5412186379928315,0.1111111111111111,0.2831541218637993,14,4,0.05,0.02,hubs,6,10,False,2%,"hubs, задержка 6"
279,0.22939068100358423,0.6738351254480287,0.12186379928315412,0.45161290322580644,18,5,0.05,0.02,hubs,6,11,True,2%,"hubs, задержка 6"
279,0.15770609318996415,0.5806451612903226,0.06093189964157706,0.4229390681003584,22,4,0.05,0.02,hubs,6,12,False,2%,"hubs, задержка 6"
279,0.23655913978494625,0.6989247311827957,0.13261648745519714,0.4229390681003584,27,4,0.05,0.02,hubs,6,13,True,2%,"hubs, задержка 6"
279,0.1827956989247312,0.5878136200716846,0.1039426523297491,0.33691756272401435,10,2,0.05,0.02,hubs,6,14,False,2%,"hubs, задержка 6"
279,0.16487455197132617,0.6021505376344086,0.08602150537634409,0.36917562724014336,20,3,0.05,0.02,hubs,6,15,False,2%,"hubs, задержка 6"
279,0.1003584229390681,0.35125448028673834,0.07885304659498207,0.18996415770609318,8,2,0.05,0.02,hubs,6,16,False,2%,"hubs, задержка 6"
279,0.15053763440860216,0.5412186379928315,0.1003584229390681,0.2903225806451613,16,5,0.05,0.02,hubs,6,17,False,2%,"hubs, задержка 6"
279,0.11827956989247312,0.5161290322580645,0.05017921146953405,0.34767025089605735,13,4,0.05,0.02,hubs,6,18,False,2%,"hubs, задержка 6"
279,0.12903225806451613,0.4121863799283154,0.05734767025089606,0.2831541218637993,15,3,0.05,0.02,hubs,6,19,False,2%,"hubs, задержка 6"
279,0.24014336917562723,0.6953405017921147,0.13261648745519714,0.4014336917562724,27,3,0.05,0.02,hubs,6,20,True,2%,"hubs, задержка 6"
279,0.16845878136200718,0.5340501792114696,0.04659498207885305,0.4229390681003584,18,4,0.05,0.02,hubs,6,21,False,2%,"hubs, задержка 6"
279,0.13978494623655913,0.4946236559139785,0.053763440860215055,0.34767025089605735,20,3,0.05,0.02,hubs,6,22,False,2%,"hubs, задержка 6"
279,0.23297491039426524,0.6272401433691757,0.12186379928315412,0.3727598566308244,37,5,0.05,0.02,hubs,6,23,True,2%,"hubs, задержка 6"
279,0.13620071684587814,0.5053763440860215,0.07168458781362007,0.34050179211469533,12,5,0.05,0.02,hubs,6,24,False,2%,"hubs, задержка 6"
279,0.2114695340501792,0.6666666666666666,0.13261648745519714,0.41935483870967744,26,5,0.05,0.02,hubs,6,25,True,2%,"hubs, задержка 6"
279,0.15053763440860216,0.5017921146953405,0.08602150537634409,0.27598566308243727,17,5,0.05,0.02,hubs,6,26,False,2%,"hubs, задержка 6"
279,0.1863799283154122,0.5878136200716846,0.08243727598566308,0.4014336917562724,18,5,0.05,0.02,hubs,6,27,False,2%,"hubs, задержка 6"
279,0.18996415770609318,0.6379928315412187,0.1039426523297491,0.3763440860215054,25,3,0.05,0.02,hubs,6,28,False,2%,"hubs, задержка 6"
279,0.15412186379928317,0.5017921146953405,0.08243727598566308,0.2831541218637993,16,2,0.05,0.02,hubs,6,29,False,2%,"hubs, задержка 6"
276,0.11956521739130435,0.4311594202898551,0.06521739130434782,0.3188405797101449,7,16,0.05,0.03,hubs,1,0,False,3%,"hubs, задержка 1"
276,0.12681159420289856,0.4891304347826087,0.06884057971014493,0.32608695652173914,12,3,0.05,0.03,hubs,1,1,False,3%,"hubs, задержка 1"
276,0.09057971014492754,0.4384057971014493,0.04710144927536232,0.32971014492753625,5,2,0.05,0.03,hubs,1,2,False,3%,"hubs, задержка 1"
276,0.11956521739130435,0.40942028985507245,0.057971014492753624,0.286231884057971,10,3,0.05,0.03,hubs,1,3,False,3%,"hubs, задержка 1"
276,0.11594202898550725,0.4528985507246377,0.06884057971014493,0.286231884057971,11,5,0.05,0.03,hubs,1,4,False,3%,"hubs, задержка 1"
276,0.17028985507246377,0.5217391304347826,0.10144927536231885,0.322463768115942,17,4,0.05,0.03,hubs,1,5,False,3%,"hubs, задержка 1"
276,0.10144927536231885,0.42028985507246375,0.050724637681159424,0.27898550724637683,7,3,0.05,0.03,hubs,1,6,False,3%,"hubs, задержка 1"
276,0.20652173913043478,0.605072463768116,0.13043478260869565,0.3804347826086957,20,5,0.05,0.03,hubs,1,7,True,3%,"hubs, задержка 1"
276,0.16304347826086957,0.47101449275362317,0.07246376811594203,0.3188405797101449,11,2,0.05,0.03,hubs,1,8,False,3%,"hubs, задержка 1"
276,0.12681159420289856,0.39855072463768115,0.06884057971014493,0.26811594202898553,6,3,0.05,0.03,hubs,1,9,False,3%,"hubs, задержка 1"
276,0.13043478260869565,0.391304347826087,0.08695652173913043,0.21739130434782608,8,4,0.05,0.03,hubs,1,10,False,3%,"hubs, задержка 1"
276,0.16304347826086957,0.5507246376811594,0.07971014492753623,0.37681159420289856,11,3,0.05,0.03,hubs,1,11,False,3%,"hubs, задержка 1"
276,0.14130434782608695,0.4384057971014493,0.06884057971014493,0.322463768115942,13,3,0.05,0.03,hubs,1,12,False,3%,"hubs, задержка 1"
276,0.15942028985507245,0.5217391304347826,0.11231884057971014,0.3079710144927536,11,3,0.05,0.03,hubs,1,13,False,3%,"hubs, задержка 1"
276,0.18478260869565216,0.4927536231884058,0.11594202898550725,0.2971014492753623,11,10,0.05,0.03,hubs,1,14,False,3%,"hubs, задержка 1"
276,0.11956521739130435,0.391304347826087,0.07608695652173914,0.20652173913043478,8,5,0.05,0.03,hubs,1,15,False,3%,"hubs, задержка 1"
276,0.10507246376811594,0.3695652173913043,0.050724637681159424,0.2608695652173913,12,4,0.05,0.03,hubs,1,16,False,3%,"hubs, задержка 1"
276,0.14492753623188406,0.4492753623188406,0.08333333333333333,0.2753623188405797,11,4,0.05,0.03,hubs,1,17,False,3%,"hubs, задержка 1"
276,0.10869565217391304,0.39492753623188404,0.043478260869565216,0.2826086956521739,12,3,0.05,0.03,hubs,1,18,False,3%,"hubs, задержка 1"
276,0.13768115942028986,0.47101449275362317,0.06884057971014493,0.3115942028985507,12,4,0.05,0.03,hubs,1,19,False,3%,"hubs, задержка 1"
276,0.13043478260869565,0.4384057971014493,0.07608695652173914,0.3007246376811594,8,3,0.05,0.03,hubs,1,20,False,3%,"hubs, задержка 1"
276,0.12318840579710146,0.40217391304347827,0.057971014492753624,0.23550724637681159,6,2,0.05,0.03,hubs,1,21,False,3%,"hubs, задержка 1"
276,0.11594202898550725,0.43478260869565216,0.036231884057971016,0.27898550724637683,11,3,0.05,0.03,hubs,1,22,False,3%,"hubs, задержка 1"
276,0.10144927536231885,0.3804347826086957,0.050724637681159424,0.2391304347826087,6,4,0.05,0.03,hubs,1,23,False,3%,"hubs, задержка 1"
276,0.15579710144927536,0.4927536231884058,0.057971014492753624,0.37318840579710144,12,5,0.05,0.03,hubs,1,24,False,3%,"hubs, задержка 1"
276,0.16304347826086957,0.5398550724637681,0.09057971014492754,0.37318840579710144,12,6,0.05,0.03,hubs,1,25,False,3%,"hubs, задержка 1"
276,0.14855072463768115,0.43478260869565216,0.08333333333333333,0.25,9,3,0.05,0.03,hubs,1,26,False,3%,"hubs, задержка 1"
276,0.15942028985507245,0.47101449275362317,0.10869565217391304,0.30434782608695654,12,5,0.05,0.03,hubs,1,27,False,3%,"hubs, задержка 1"
276,0.18840579710144928,0.5144927536231884,0.14130434782608695,0.2427536231884058,16,4,0.05,0.03,hubs,1,28,False,3%,"hubs, задержка 1"
276,0.11231884057971014,0.4311594202898551,0.06521739130434782,0.3079710144927536,8,3,0.05,0.03,hubs,1,29,False,3%,"hubs, задержка 1"
276,0.1956521739130435,0.6666666666666666,0.05434782608695652,0.44565217391304346,23,5,0.05,0.03,hubs,6,0,False,3%,"hubs, задержка 6"
276,0.17753623188405798,0.605072463768116,0.09057971014492754,0.39492753623188404,20,7,0.05,0.03,hubs,6,1,False,3%,"hubs, задержка 6"
276,0.13768115942028986,0.4927536231884058,0.057971014492753624,0.3333333333333333,17,4,0.05,0.03,hubs,6,2,False,3%,"hubs, задержка 6"
276,0.11594202898550725,0.44565217391304346,0.04710144927536232,0.30434782608695654,16,3,0.05,0.03,hubs,6,3,False,3%,"hubs, задержка 6"
276,0.15217391304347827,0.5108695652173914,0.03985507246376811,0.40217391304347827,18,3,0.05,0.03,hubs,6,4,False,3%,"hubs, задержка 6"
276,0.2246376811594203,0.6992753623188406,0.09420289855072464,0.4528985507246377,29,5,0.05,0.03,hubs,6,5,True,3%,"hubs, задержка 6"
276,0.213768115942029,0.6739130434782609,0.09057971014492754,0.4492753623188406,17,3,0.05,0.03,hubs,6,6,True,3%,"hubs, задержка 6"
276,0.19927536231884058,0.6413043478260869,0.09420289855072464,0.4384057971014493,23,5,0.05,0.03,hubs,6,7,False,3%,"hubs, задержка 6"
276,0.12681159420289856,0.5144927536231884,0.06159420289855073,0.39492753623188404,14,3,0.05,0.03,hubs,6,8,False,3%,"hubs, задержка 6"
276,0.10869565217391304,0.42391304347826086,0.03260869565217391,0.3333333333333333,13,4,0.05,0.03,hubs,6,9,False,3%,"hubs, задержка 6"
276,0.12681159420289856,0.39855072463768115,0.07608695652173914,0.2391304347826087,14,5,0.05,0.03,hubs,6,10,False,3%,"hubs, задержка 6"
276,0.19927536231884058,0.6231884057971014,0.08333333333333333,0.42028985507246375,24,3,0.05,0.03,hubs,6,11,False,3%,"hubs, задержка 6"
276,0.16304347826086957,0.5942028985507246,0.08695652173913043,0.4057971014492754,20,3,0.05,0.03,hubs,6,12,False,3%,"hubs, задержка 6"
276,0.15579710144927536,0.5688405797101449,0.06884057971014493,0.38768115942028986,13,3,0.05,0.03,hubs,6,13,False,3%,"hubs, задержка 6"
276,0.13405797101449277,0.4384057971014493,0.06884057971014493,0.3079710144927536,12,2,0.05,0.03,hubs,6,14,False,3%,"hubs, задержка 6"
276,0.16304347826086957,0.5905797101449275,0.06521739130434782,0.37318840579710144,19,4,0.05,0.03,hubs,6,15,False,3%,"hubs, задержка 6"
276,0.10507246376811594,0.45652173913043476,0.050724637681159424,0.3188405797101449,14,3,0.05,0.03,hubs,6,16,False,3%,"hubs, задержка 6"
276,0.15942028985507245,0.5833333333333334,0.06884057971014493,0.42028985507246375,19,6,0.05,0.03,hubs,6,17,False,3%,"hubs, задержка 6"
276,0.2210144927536232,0.6014492753623188,0.07971014492753623,0.4166666666666667,21,4,0.05,0.03,hubs,6,18,True,3%,"hubs, задержка 6"
276,0.11956521739130435,0.4601449275362319,0.06884057971014493,0.29347826086956524,9,4,0.05,0.03,hubs,6,19,False,3%,"hubs, задержка 6"
276,0.20652173913043478,0.6231884057971014,0.08695652173913043,0.4384057971014493,18,4,0.05,0.03,hubs,6,20,True,3%,"hubs, задержка 6"
276,0.18115942028985507,0.6485507246376812,0.06521739130434782,0.4746376811594203,21,3,0.05,0.03,hubs,6,21,False,3%,"hubs, задержка 6"
276,0.19202898550724637,0.6195652173913043,0.10869565217391304,0.39855072463768115,19,3,0.05,0.03,hubs,6,22,False,3%,"hubs, задержка 6"
276,0.19927536231884058,0.6159420289855072,0.09057971014492754,0.38405797101449274,26,5,0.05,0.03,hubs,6,23,False,3%,"hubs, задержка 6"
276,0.213768115942029,0.6557971014492754,0.06521739130434782,0.5036231884057971,28,5,0.05,0.03,hubs,6,24,True,3%,"hubs, задержка 6"
276,0.213768115942029,0.6557971014492754,0.09057971014492754,0.4746376811594203,21,5,0.05,0.03,hubs,6,25,True,3%,"hubs, задержка 6"
276,0.15217391304347827,0.44565217391304346,0.07608695652173914,0.30434782608695654,12,3,0.05,0.03,hubs,6,26,False,3%,"hubs, задержка 6"
276,0.20652173913043478,0.6485507246376812,0.09782608695652174,0.4528985507246377,21,3,0.05,0.03,hubs,6,27,True,3%,"hubs, задержка 6"
276,0.2246376811594203,0.7210144927536232,0.10869565217391304,0.4782608695652174,24,3,0.05,0.03,hubs,6,28,True,3%,"hubs, задержка 6"
276,0.10869565217391304,0.391304347826087,0.03985507246376811,0.2826086956521739,8,3,0.05,0.03,hubs,6,29,False,3%,"hubs, задержка 6"
270,0.07037037037037037,0.3592592592592593,0.022222222222222223,0.2962962962962963,6,6,0.05,0.05,hubs,1,0,False,5%,"hubs, задержка 1"
270,0.08888888888888889,0.4074074074074074,0.02962962962962963,0.337037037037037,7,4,0.05,0.05,hubs,1,1,False,5%,"hubs, задержка 1"
270,0.07777777777777778,0.35185185185185186,0.02962962962962963,0.25925925925925924,6,2,0.05,0.05,hubs,1,2,False,5%,"hubs, задержка 1"
270,0.09259259259259259,0.3296296296296296,0.040740740740740744,0.22962962962962963,9,2,0.05,0.05,hubs,1,3,False,5%,"hubs, задержка 1"
270,0.08148148148148149,0.34814814814814815,0.044444444444444446,0.26296296296296295,6,4,0.05,0.05,hubs,1,4,False,5%,"hubs, задержка 1"
270,0.1037037037037037,0.37037037037037035,0.040740740740740744,0.2777777777777778,9,4,0.05,0.05,hubs,1,5,False,5%,"hubs, задержка 1"
270,0.0962962962962963,0.34074074074074073,0.05555555555555555,0.23333333333333334,5,2,0.05,0.05,hubs,1,6,False,5%,"hubs, задержка 1"
270,0.08518518518518518,0.34814814814814815,0.04814814814814815,0.26666666666666666,8,4,0.05,0.05,hubs,1,7,False,5%,"hubs, задержка 1"
270,0.12962962962962962,0.4222222222222222,0.05185185185185185,0.3148148148148148,12,4,0.05,0.05,hubs,1,8,False,5%,"hubs, задержка 1"
270,0.08518518518518518,0.32222222222222224,0.044444444444444446,0.22592592592592592,9,3,0.05,0.05,hubs,1,9,False,5%,"hubs, задержка 1"
270,0.11851851851851852,0.3888888888888889,0.05555555555555555,0.26296296296296295,6,4,0.05,0.05,hubs,1,10,False,5%,"hubs, задержка 1"
270,0.14814814814814814,0.5259259259259259,0.07037037037037037,0.3814814814814815,13,5,0.05,0.05,hubs,1,11,False,5%,"hubs, задержка 1"
270,0.15185185185185185,0.5370370370370371,0.05925925925925926,0.3814814814814815,17,3,0.05,0.05,hubs,1,12,False,5%,"hubs, задержка 1"
270,0.11481481481481481,0.5,0.07037037037037037,0.32592592592592595,9,5,0.05,0.05,hubs,1,13,False,5%,"hubs, задержка 1"
270,0.10740740740740741,0.4444444444444444,0.040740740740740744,0.3333333333333333,6,4,0.05,0.05,hubs,1,14,False,5%,"hubs, задержка 1"
270,0.10740740740740741,0.29259259259259257,0.06666666666666667,0.1925925925925926,9,5,0.05,0.05,hubs,1,15,False,5%,"hubs, задержка 1"
270,0.1259259259259259,0.42592592592592593,0.037037037037037035,0.31851851851851853,12,2,0.05,0.05,hubs,1,16,False,5%,"hubs, задержка 1"
270,0.1,0.35555555555555557,0.06666666666666667,0.26296296296296295,7,6,0.05,0.05,hubs,1,17,False,5%,"hubs, задержка 1"
270,0.08148148148148149,0.3,0.025925925925925925,0.24444444444444444,6,4,0.05,0.05,hubs,1,18,False,5%,"hubs, задержка 1"
270,0.10740740740740741,0.4,0.037037037037037035,0.28888888888888886,9,3,0.05,0.05,hubs,1,19,False,5%,"hubs, задержка 1"
270,0.1037037037037037,0.43703703703703706,0.044444444444444446,0.3333333333333333,8,3,0.05,0.05,hubs,1,20,False,5%,"hubs, задержка 1"
270,0.12962962962962962,0.4111111111111111,0.07777777777777778,0.2814814814814815,8,4,0.05,0.05,hubs,1,21,False,5%,"hubs, задержка 1"
270,0.12962962962962962,0.4222222222222222,0.037037037037037035,0.34074074074074073,14,4,0.05,0.05,hubs,1,22,False,5%,"hubs, задержка 1"
270,0.08888888888888889,0.36666666666666664,0.02962962962962963,0.29259259259259257,8,2,0.05,0.05,hubs,1,23,False,5%,"hubs, задержка 1"
270,0.08888888888888889,0.3592592592592593,0.02962962962962963,0.2962962962962963,6,3,0.05,0.05,hubs,1,24,False,5%,"hubs, задержка 1"
270,0.14074074074074075,0.46296296296296297,0.07037037037037037,0.34074074074074073,10,3,0.05,0.05,hubs,1,25,False,5%,"hubs, задержка 1"
270,0.14814814814814814,0.43703703703703706,0.06296296296296296,0.31851851851851853,12,4,0.05,0.05,hubs,1,26,False,5%,"hubs, задержка 1"
270,0.15555555555555556,0.5111111111111111,0.07777777777777778,0.37037037037037035,14,3,0.05,0.05,hubs,1,27,False,5%,"hubs, задержка 1"
270,0.12222222222222222,0.4962962962962963,0.05555555555555555,0.3592592592592593,16,3,0.05,0.05,hubs,1,28,False,5%,"hubs, задержка 1"
270,0.08888888888888889,0.3851851851851852,0.037037037037037035,0.28888888888888886,6,4,0.05,0.05,hubs,1,29,False,5%,"hubs, задержка 1"
270,0.14444444444444443,0.5074074074074074,0.05555555555555555,0.37407407407407406,22,5,0.05,0.05,hubs,6,0,False,5%,"hubs, задержка 6"
270,0.16666666666666666,0.5518518518518518,0.05185185185185185,0.44814814814814813,20,4,0.05,0.05,hubs,6,1,False,5%,"hubs, задержка 6"
